30.7500 43.500 18.318 1.1 89 1 12 19 1988-03-12T18:13 Cruise:WOD05_UA000011
30.7500 43.833 18.067 1.1 89 1 22 23 1988-03-22T21:49 Cruise:WOD05_UA000011
30.7500 43.833 18.115 1.1 89 1 12 22 1988-03-12T21:18 Cruise:WOD05_UA000011
30.7500 43.833 18.5276 1.1 96 1 22 8 1995-03-22T07:30 Cruise:WOD05_TR000036
30.7500 44.167 18.06 1.1 89 1 07 7 1988-03-07T06:10 Cruise:WOD05_UA000011
30.7500 44.167 18.09 1.1 89 1 23 15 1988-03-23T14:30 Cruise:WOD05_UA000011
30.7500 44.483 18.199 1.1 89 1 07 4 1988-03-07T03:30 Cruise:WOD05_UA000011
30.8000 43.967 18.1945 1.1 96 1 22 10 1995-03-22T09:00 Cruise:WOD05_TR000036
30.8167 44.533 18.1916 1.1 96 1 23 19 1995-03-23T18:00 Cruise:WOD05_TR000036
30.8500 44.100 18.1761 1.1 96 1 22 11 1995-03-22T10:25 Cruise:WOD05_TR000036
30.9500 44.433 18.1846 1.1 96 1 23 20 1995-03-23T19:10 Cruise:WOD05_TR000036
31.0000 44.000 18.065 1.1 89 1 23 2 1988-03-23T00:40 Cruise:WOD05_UA000011
31.0000 44.333 18.076 1.1 89 1 23 13 1988-03-23T12:30 Cruise:WOD05_UA000011
31.0700 43.520 18.05 1.1 90 1 02 13 1989-03-02T11:46 Cruise:WOD05_UA000018
31.1667 45.767 16.62 1.1 92 1 23 9 1991-03-23T07:51 Cruise:WOD05_SU019009
31.1667 45.767 18.05 1.1 92 1 03 8 1991-03-03T06:46 Cruise:WOD05_SU019009
31.2167 44.500 18.129 1.1 93 1 19 19 1992-03-19T17:52 Cruise:WOD05_UA000032
31.2167 45.500 18.02 1.1 92 1 23 12 1991-03-23T10:51 Cruise:WOD05_SU019009
31.2333 44.667 18.057 1.1 93 1 19 21 1992-03-19T19:54 Cruise:WOD05_UA000032
31.2333 44.833 18.084 1.1 93 1 19 22 1992-03-19T21:16 Cruise:WOD05_UA000032
31.2333 45.000 18.101 1.1 93 1 19 24 1992-03-19T22:52 Cruise:WOD05_UA000032
31.2500 41.333 18.152 1.1 96 1 28 7 1995-03-28T05:40 Cruise:WOD05_TR000036
31.2500 41.500 18.1358 1.1 96 1 28 8 1995-03-28T07:15 Cruise:WOD05_TR000036
31.2500 42.833 18.393 1.1 89 1 22 4 1988-03-22T03:19 Cruise:WOD05_UA000011
31.2500 42.833 18.607 1.1 89 1 12 3 1988-03-12T02:30 Cruise:WOD05_UA000011
31.2500 43.167 18.378 1.1 89 1 12 13 1988-03-12T12:19 Cruise:WOD05_UA000011
31.2500 43.167 18.464 1.1 89 1 22 13 1988-03-22T12:00 Cruise:WOD05_UA000011
31.2500 43.500 18.226 1.1 89 1 22 15 1988-03-22T14:30 Cruise:WOD05_UA000011
31.2500 43.500 18.347 1.1 89 1 12 16 1988-03-12T15:15 Cruise:WOD05_UA000011
31.2500 43.833 18.101 1.1 89 1 13 2 1988-03-13T00:34 Cruise:WOD05_UA000011
31.2500 43.833 18.316 1.1 89 1 23 23 1988-03-23T22:30 Cruise:WOD05_UA000011
31.2500 44.167 18.083 1.1 89 1 07 10 1988-03-07T09:25 Cruise:WOD05_UA000011
31.2500 44.167 18.083 1.1 89 1 23 18 1988-03-23T17:30 Cruise:WOD05_UA000011
31.2500 44.167 18.087 1.1 89 1 23 4 1988-03-23T03:00 Cruise:WOD05_UA000011
31.2500 44.500 18.075 1.1 89 1 23 11 1988-03-23T10:15 Cruise:WOD05_UA000011
31.2500 44.500 18.083 1.1 89 1 07 2 1988-03-07T00:34 Cruise:WOD05_UA000011
31.2500 45.250 18.1311 1.1 92 1 23 13 1991-03-23T12:30 Cruise:WOD05_SU019009
31.2667 45.217 18.3 1.1 92 1 03 14 1991-03-03T12:51 Cruise:WOD05_SU019009
31.2667 45.233 18.29 1.1 92 1 03 4 1991-03-03T03:04 Cruise:WOD05_SU019009
31.2667 45.500 18.11 1.1 92 1 03 6 1991-03-03T04:49 Cruise:WOD05_SU019009
31.2833 43.750 18.35 1.1 92 1 04 3 1991-03-04T02:19 Cruise:WOD05_SU019009
31.2833 44.000 18.5 1.1 92 1 04 2 1991-03-04T00:34 Cruise:WOD05_SU019009
31.2833 44.250 18.45 1.1 92 1 03 24 1991-03-03T22:49 Cruise:WOD05_SU019009
31.4000 43.933 18.233 1.1 93 1 20 20 1992-03-20T19:16 Cruise:WOD05_UA000032
31.4333 44.750 18.28 1.1 92 1 02 25 1991-03-02T23:46 Cruise:WOD05_SU019009
31.4667 44.333 18.175 1.1 93 1 20 12 1992-03-20T11:28 Cruise:WOD05_UA000032
31.4667 44.500 18.071 1.1 93 1 20 10 1992-03-20T09:25 Cruise:WOD05_UA000032
31.4667 44.600 18.067 1.1 93 1 19 15 1992-03-19T14:01 Cruise:WOD05_UA000032
31.4667 44.667 18.084 1.1 93 1 20 8 1992-03-20T07:25 Cruise:WOD05_UA000032
31.4667 44.833 18.082 1.1 93 1 20 7 1992-03-20T06:01 Cruise:WOD05_UA000032
31.4667 44.983 18.28 1.1 92 1 03 2 1991-03-03T01:25 Cruise:WOD05_SU019009
31.4667 45.000 18.102 1.1 93 1 20 6 1992-03-20T04:31 Cruise:WOD05_UA000032
31.4667 45.167 16.438 1.1 93 1 20 4 1992-03-20T02:43 Cruise:WOD05_UA000032
31.4833 43.600 18.32 1.1 93 1 20 25 1992-03-20T23:37 Cruise:WOD05_UA000032
31.4833 44.500 18.42 1.1 92 1 02 9 1991-03-02T07:46 Cruise:WOD05_SU019009
31.4833 45.067 18.13 1.1 92 1 23 22 1991-03-23T21:30 Cruise:WOD05_SU019009
31.5000 42.670 18.345 1.1 90 1 02 4 1989-03-02T02:34 Cruise:WOD05_UA000018
31.5000 44.000 18.088 1.1 90 1 02 18 1989-03-02T17:25 Cruise:WOD05_UA000018
31.5000 44.000 18.29 1.1 89 1 23 21 1988-03-23T19:49 Cruise:WOD05_UA000011
31.5000 44.333 18.092 1.1 89 1 23 6 1988-03-23T05:30 Cruise:WOD05_UA000011
31.5000 44.500 18.12 1.1 92 1 14 8 1991-03-14T07:19 Cruise:WOD05_SU019009
31.5667 44.533 18.08 1.1 92 1 15 13 1991-03-15T11:52 Cruise:WOD05_SU019009
31.6833 43.750 18.09 1.1 92 1 14 1 1991-03-14T00:30 Cruise:WOD05_SU019009
31.6833 44.000 18.08 1.1 92 1 14 3 1991-03-14T02:25 Cruise:WOD05_SU019009
31.6833 44.250 18.16 1.1 92 1 14 5 1991-03-14T04:22 Cruise:WOD05_SU019009
31.6833 44.500 18.08 1.1 92 1 14 7 1991-03-14T06:12 Cruise:WOD05_SU019009
31.7167 44.883 18.11 1.1 92 1 23 24 1991-03-23T23:15 Cruise:WOD05_SU019009
31.7333 44.000 18.47 1.1 92 1 02 4 1991-03-02T03:30 Cruise:WOD05_SU019009
31.7333 44.467 18.208 1.1 86 1 08 12 1985-03-08T10:49 Cruise:WOD05_UA000002
31.7500 41.583 18.2253 1.1 96 1 28 12 1995-03-28T11:00 Cruise:WOD05_TR000036
31.7500 41.833 18.2984 1.1 96 1 28 14 1995-03-28T13:30 Cruise:WOD05_TR000036
31.7500 41.833 18.331 1.1 86 1 15 6 1985-03-15T05:16 Cruise:WOD05_UA000002
31.7500 42.167 18.363 1.1 86 1 14 25 1985-03-14T23:33 Cruise:WOD05_UA000002
31.7500 42.500 18.298 1.1 86 1 14 22 1985-03-14T20:52 Cruise:WOD05_UA000002
31.7500 42.833 18.291 1.1 86 1 14 18 1985-03-14T17:25 Cruise:WOD05_UA000002
31.7500 42.833 18.467 1.1 89 1 22 1 1988-03-22T00:19 Cruise:WOD05_UA000011
